Temperature;Barometer;Humidity;Gas;TAG
36.18;128947;1;5372;Denia04
36.18;128944;1;5372;Denia04
36.18;128944;1;5372;Denia04
36.18;128945;1;5372;Denia04
36.18;128945;1;5372;Denia04
36.18;128943;1;5372;Denia04
36.18;128946;1;5372;Denia04
36.18;128944;1;5372;Denia04
36.18;128944;1;5341;Denia04
36.18;128943;1;5341;Denia04
36.18;128944;1;5341;Denia04
36.18;128945;1;5341;Denia04
36.25;128945;1;5341;Denia04
36.25;128945;1;5346;Denia04
36.25;128946;1;5346;Denia04
36.25;128943;1;5346;Denia04
36.25;128944;1;5346;Denia04
36.25;128944;1;5367;Denia04
36.25;128946;1;5367;Denia04
36.25;128947;1;5367;Denia04
36.25;128948;1;5367;Denia04
36.25;128948;1;5356;Denia04
36.25;128946;1;5356;Denia04
36.25;128949;1;5356;Denia04
36.25;128950;1;5356;Denia04
36.25;128950;1;5356;Denia04
36.25;128949;1;5356;Denia04
36.25;128951;1;5356;Denia04
36.25;128952;1;5356;Denia04
36.32;128952;1;5356;Denia04
36.32;128952;1;5341;Denia04
36.32;128950;1;5341;Denia04
36.32;128952;1;5341;Denia04
36.32;128950;1;5341;Denia04
36.32;128950;1;5320;Denia04
36.32;128950;1;5320;Denia04
36.32;128948;1;5320;Denia04
36.32;128952;1;5320;Denia04
36.32;128952;1;5320;Denia04
36.32;128950;1;5320;Denia04
36.32;128948;1;5320;Denia04
36.32;128946;1;5320;Denia04
36.32;128946;1;5346;Denia04
36.32;128947;1;5346;Denia04
36.32;128946;1;5346;Denia04
36.32;128947;1;5346;Denia04
36.38;128947;1;5346;Denia04
36.38;128947;1;5346;Denia04
36.38;128948;1;5346;Denia04
36.38;128947;1;5346;Denia04
36.38;128945;1;5346;Denia04
36.38;128945;1;5351;Denia04
36.38;128945;1;5351;Denia04
36.38;128946;1;5351;Denia04
36.38;128945;1;5351;Denia04
36.38;128945;1;5372;Denia04
36.38;128943;1;5372;Denia04
36.38;128946;1;5372;Denia04
36.38;128946;1;5372;Denia04
36.38;128946;1;5367;Denia04
36.38;128943;1;5367;Denia04
36.38;128946;1;5367;Denia04
36.38;128943;1;5367;Denia04
36.31;128943;1;5367;Denia04
36.31;128943;1;5404;Denia04
36.31;128945;1;5404;Denia04
36.31;128944;1;5404;Denia04
36.31;128943;1;5404;Denia04
36.31;128943;1;5393;Denia04
36.31;128947;1;5393;Denia04
36.31;128941;1;5393;Denia04
36.31;128943;1;5393;Denia04
36.31;128943;1;5367;Denia04
36.31;128944;1;5367;Denia04
36.31;128944;1;5367;Denia04
36.31;128941;1;5367;Denia04
36.31;128941;1;5367;Denia04
36.31;128943;1;5367;Denia04
36.31;128942;1;5367;Denia04
36.31;128943;1;5367;Denia04
36.28;128943;1;5367;Denia04
36.28;128943;1;5420;Denia04
36.28;128940;1;5420;Denia04
36.28;128942;1;5420;Denia04
36.28;128942;1;5420;Denia04
36.28;128942;1;5409;Denia04
36.28;128941;1;5409;Denia04
36.28;128940;1;5409;Denia04
36.28;128943;1;5409;Denia04
36.28;128943;1;5425;Denia04
36.28;128944;1;5425;Denia04
36.28;128939;1;5425;Denia04
36.28;128938;1;5425;Denia04
36.28;128938;1;5414;Denia04
36.28;128941;1;5414;Denia04
36.28;128938;1;5414;Denia04
36.28;128940;1;5414;Denia04
36.25;128940;1;5414;Denia04
36.25;128940;1;5430;Denia04
36.25;128939;1;5430;Denia04
36.25;128938;1;5430;Denia04
36.25;128939;1;5430;Denia04
36.25;128939;1;5468;Denia04
36.25;128940;1;5468;Denia04
36.25;128940;1;5468;Denia04
36.25;128939;1;5468;Denia04
36.25;128939;1;5420;Denia04
36.25;128940;1;5420;Denia04
36.25;128938;1;5420;Denia04
36.25;128939;1;5420;Denia04
36.25;128939;1;5452;Denia04
36.25;128938;1;5452;Denia04
36.25;128938;1;5452;Denia04
36.25;128938;1;5452;Denia04
36.24;128938;1;5452;Denia04
36.24;128938;1;5485;Denia04
36.24;128939;1;5485;Denia04
36.24;128939;1;5485;Denia04
36.24;128935;1;5485;Denia04
36.24;128935;1;5474;Denia04
36.24;128936;1;5474;Denia04
36.24;128937;1;5474;Denia04
36.24;128938;1;5474;Denia04
36.24;128938;1;5474;Denia04
36.24;128940;1;5474;Denia04
36.24;128938;1;5474;Denia04
36.24;128941;1;5474;Denia04
36.24;128941;1;5468;Denia04
36.24;128939;1;5468;Denia04
36.24;128940;1;5468;Denia04
36.24;128939;1;5468;Denia04
36.24;128939;1;5496;Denia04
36.24;128939;1;5496;Denia04
36.24;128937;1;5496;Denia04
36.24;128939;1;5496;Denia04
36.24;128939;1;5479;Denia04
36.24;128940;1;5479;Denia04
36.24;128941;1;5479;Denia04
36.24;128940;1;5479;Denia04
36.24;128940;1;5496;Denia04
36.24;128942;1;5496;Denia04
36.24;128940;1;5496;Denia04
36.24;128941;1;5496;Denia04
36.24;128941;1;5485;Denia04
36.24;128940;1;5485;Denia04
36.24;128940;1;5485;Denia04
36.24;128940;1;5485;Denia04
36.29;128940;1;5485;Denia04
36.29;128940;1;5501;Denia04
36.29;128938;1;5501;Denia04
36.29;128940;1;5501;Denia04
36.29;128937;1;5501;Denia04
36.29;128937;1;5501;Denia04
36.29;128938;1;5501;Denia04
36.29;128939;1;5501;Denia04
36.29;128938;1;5501;Denia04
36.29;128938;1;5518;Denia04
36.29;128938;1;5518;Denia04
36.29;128940;1;5518;Denia04
36.29;128938;1;5518;Denia04
36.29;128938;1;5518;Denia04
36.29;128937;1;5518;Denia04
36.29;128938;1;5518;Denia04
36.29;128940;1;5518;Denia04
36.29;128940;1;5540;Denia04
36.29;128938;1;5540;Denia04
36.29;128937;1;5540;Denia04
36.29;128936;1;5540;Denia04
36.29;128936;1;5518;Denia04
36.29;128938;1;5518;Denia04
36.29;128937;1;5518;Denia04
36.29;128935;1;5518;Denia04
36.29;128935;1;5540;Denia04
36.29;128935;1;5540;Denia04
36.29;128937;1;5540;Denia04
36.29;128937;1;5540;Denia04
36.29;128937;1;5568;Denia04
36.29;128939;1;5568;Denia04
36.29;128936;1;5568;Denia04
36.29;128938;1;5568;Denia04
36.27;128938;1;5568;Denia04
36.27;128938;1;5568;Denia04
36.27;128939;1;5568;Denia04
36.27;128936;1;5568;Denia04
36.27;128936;1;5568;Denia04
36.27;128936;1;5540;Denia04
36.27;128939;1;5540;Denia04
36.27;128938;1;5540;Denia04
36.27;128939;1;5540;Denia04
36.27;128939;1;5546;Denia04
36.27;128938;1;5546;Denia04
36.27;128939;1;5546;Denia04
36.27;128938;1;5546;Denia04
36.27;128938;1;5534;Denia04
36.27;128941;1;5534;Denia04
36.27;128937;1;5534;Denia04
36.27;128938;1;5534;Denia04
36.33;128938;1;5534;Denia04
36.33;128938;1;5562;Denia04
36.33;128940;1;5562;Denia04
36.33;128937;1;5562;Denia04
36.33;128939;1;5562;Denia04
36.33;128939;1;5551;Denia04
36.33;128937;1;5551;Denia04
36.33;128936;1;5551;Denia04
36.33;128941;1;5551;Denia04
36.33;128941;1;5523;Denia04
36.33;128942;1;5523;Denia04
36.33;128940;1;5523;Denia04
36.33;128942;1;5523;Denia04
36.33;128942;1;5568;Denia04
36.33;128942;1;5568;Denia04
36.33;128941;1;5568;Denia04
36.33;128941;1;5568;Denia04
36.38;128941;1;5568;Denia04
36.38;128941;1;5574;Denia04
36.38;128941;1;5574;Denia04
36.38;128940;1;5574;Denia04
36.38;128939;1;5574;Denia04
36.38;128939;1;5540;Denia04
36.38;128939;1;5540;Denia04
36.38;128941;1;5540;Denia04
36.38;128942;1;5540;Denia04
36.38;128942;1;5540;Denia04
36.38;128943;1;5540;Denia04
36.38;128940;1;5540;Denia04
36.38;128940;1;5540;Denia04
36.38;128940;1;5534;Denia04
36.38;128941;1;5534;Denia04
36.38;128943;1;5534;Denia04
36.38;128940;1;5534;Denia04
36.43;128940;1;5534;Denia04
36.43;128940;1;5551;Denia04
36.43;128942;1;5551;Denia04
36.43;128941;1;5551;Denia04
36.43;128940;1;5551;Denia04
36.43;128940;1;5562;Denia04
36.43;128940;1;5562;Denia04
36.43;128942;1;5562;Denia04
36.43;128941;1;5562;Denia04
36.43;128941;1;5518;Denia04
36.43;128942;1;5518;Denia04
36.43;128938;1;5518;Denia04
36.43;128941;1;5518;Denia04
36.43;128941;1;5512;Denia04
36.43;128940;1;5512;Denia04
36.43;128943;1;5512;Denia04
36.43;128941;1;5512;Denia04
36.46;128941;1;5512;Denia04
36.46;128941;1;5562;Denia04
36.46;128942;1;5562;Denia04
36.46;128940;1;5562;Denia04
36.46;128940;1;5562;Denia04
36.46;128940;1;5557;Denia04
36.46;128941;1;5557;Denia04
36.46;128942;1;5557;Denia04
36.46;128940;1;5557;Denia04
36.46;128940;1;5551;Denia04
36.46;128940;1;5551;Denia04
36.46;128939;1;5551;Denia04
36.46;128940;1;5551;Denia04
36.46;128940;1;5568;Denia04
36.46;128939;1;5568;Denia04
36.46;128940;1;5568;Denia04
36.46;128937;1;5568;Denia04
36.46;128937;1;5540;Denia04
36.46;128938;1;5540;Denia04
36.46;128941;1;5540;Denia04
36.46;128940;1;5540;Denia04
36.46;128940;1;5523;Denia04
36.46;128940;1;5523;Denia04
36.46;128941;1;5523;Denia04
36.46;128940;1;5523;Denia04
36.46;128940;1;5591;Denia04
36.46;128944;1;5591;Denia04
36.46;128939;1;5591;Denia04
36.46;128940;1;5591;Denia04
36.46;128940;1;5591;Denia04
36.46;128940;1;5591;Denia04
36.46;128943;1;5591;Denia04
36.46;128939;1;5591;Denia04
36.480000000000004;128939;1;5591;Denia04
36.480000000000004;128939;1;5574;Denia04
36.480000000000004;128942;1;5574;Denia04
36.480000000000004;128941;1;5574;Denia04
36.480000000000004;128939;1;5574;Denia04
36.480000000000004;128939;1;5585;Denia04
36.480000000000004;128942;1;5585;Denia04
36.480000000000004;128939;1;5585;Denia04
36.480000000000004;128941;1;5585;Denia04
36.480000000000004;128941;1;5574;Denia04
36.480000000000004;128940;1;5574;Denia04
36.480000000000004;128941;1;5574;Denia04
36.480000000000004;128944;1;5574;Denia04
36.480000000000004;128944;1;5562;Denia04
36.480000000000004;128941;1;5562;Denia04
36.480000000000004;128943;1;5562;Denia04
36.480000000000004;128944;1;5562;Denia04
36.51;128944;1;5562;Denia04
36.51;128944;1;5574;Denia04
36.51;128944;1;5574;Denia04
36.51;128945;1;5574;Denia04
36.51;128941;1;5574;Denia04
36.51;128941;1;5568;Denia04
36.51;128945;1;5568;Denia04
36.51;128942;1;5568;Denia04
36.51;128945;1;5568;Denia04
36.51;128945;1;5568;Denia04
36.51;128943;1;5568;Denia04
36.51;128943;1;5568;Denia04
36.51;128943;1;5568;Denia04
36.51;128943;1;5546;Denia04
36.51;128946;1;5546;Denia04
36.51;128945;1;5546;Denia04
36.51;128945;1;5546;Denia04
36.57;128945;1;5546;Denia04
36.57;128945;1;5551;Denia04
36.57;128944;1;5551;Denia04
36.57;128946;1;5551;Denia04
36.57;128945;1;5551;Denia04
36.57;128945;1;5534;Denia04
36.57;128948;1;5534;Denia04
36.57;128945;1;5534;Denia04
36.57;128947;1;5534;Denia04
36.57;128947;1;5551;Denia04
36.57;128944;1;5551;Denia04
36.57;128945;1;5551;Denia04
36.57;128946;1;5551;Denia04
36.57;128946;1;5557;Denia04
36.57;128944;1;5557;Denia04
36.57;128944;1;5557;Denia04
36.57;128945;1;5557;Denia04
36.61;128945;1;5557;Denia04
36.61;128945;1;5562;Denia04
36.61;128946;1;5562;Denia04
36.61;128944;1;5562;Denia04
36.61;128945;1;5562;Denia04
36.61;128945;1;5540;Denia04
36.61;128946;1;5540;Denia04
36.61;128947;1;5540;Denia04
36.61;128946;1;5540;Denia04
36.61;128946;1;5529;Denia04
36.61;128944;1;5529;Denia04
36.61;128944;1;5529;Denia04
36.61;128948;1;5529;Denia04
36.61;128947;1;5529;Denia04
36.61;128947;1;5568;Denia04
36.61;128948;1;5568;Denia04
36.61;128945;1;5568;Denia04
36.61;128943;1;5568;Denia04
36.62;128943;1;5568;Denia04
36.62;128943;1;5529;Denia04
36.62;128946;1;5529;Denia04
36.62;128945;1;5529;Denia04
36.62;128947;1;5529;Denia04
36.62;128947;1;5551;Denia04
36.62;128947;1;5551;Denia04
36.62;128945;1;5551;Denia04
36.62;128948;1;5551;Denia04
